-4.17424289303549,-12.476649250079,-35.0035396312464,-227.145872092472,-12.476649250079,-12.476649250079
-0.637676316103194,-32.7045481851134,-47.3526026293898,-61.7432756046219,-12.476649250079,-12.476649250079
-4.46184004641214,-12.476649250079,-12.1139940476649,-227.145729621458,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-40.0529541140528,-176.20877146117,-12.476649250079,-12.476649250079
-4.40543377426362,-69.3567333401019,-27.5204321102327,-12.476649250079,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-176.20877146117,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-341.593996285463,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-61.7785747207542,-119.353533208034,-12.476649250079,-12.476649250079
-4.46184004641214,-12.476649250079,-27.0367793033339,-280.78787496588,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-40.0529541140528,-287.249405795491,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-232.152286302723,-12.476649250079,-12.476649250079
-15.5339215396653,-12.476649250079,-50.942722670119,-162.979565748654,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-47.3526026293898,-119.353533208034,-12.476649250079,-12.476649250079
-7.99840662334443,-12.476649250079,-37.3214794963679,-168.979014808957,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-25.3343480477629,-119.353533208034,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-341.593996285463,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-40.0529541140528,-119.353533208034,-12.476649250079,-88.0860568554118
-0.637676316103194,-12.476649250079,-40.0529541140528,-176.20877146117,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-176.20877146117,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-40.0529541140528,-61.7432756046219,-12.476649250079,-12.476649250079
-0.637676316103194,-61.7785747207542,-40.0529541140528,-12.476649250079,-12.476649250079,-12.476649250079
-34.2035753390887,-12.476649250079,-40.3119783423547,-51.7456942330566,-12.476649250079,-12.476649250079
-87.9260739225108,-12.476649250079,-22.8528914258453,-39.1985009999579,-12.476649250079,-12.476649250079
-15.5339215396653,-12.476649250079,-31.6987591906246,-162.979565748654,-12.476649250079,-12.476649250079
-0.637676316103194,-32.7045481851134,-47.3526026293898,-61.7432756046219,-12.476649250079,-12.476649250079
-0.637676316103194,-75.9779483411762,-32.7045481851134,-12.476649250079,-12.476649250079,-12.476649250079
-47.8525567411784,-160.35226564182,-70.4034300153888,-12.476649250079,-12.476649250079,-63.7798798991353
-0.637676316103194,-47.3526026293898,-61.7785747207542,-12.476649250079,-12.476649250079,-12.476649250079
-4.17424289303549,-19.1363870747241,-12.476649250079,-12.476649250079,-12.476649250079,-12.476649250079
-15.5339215396653,-12.476649250079,-31.6987591906246,-162.979565748654,-12.476649250079,-12.476649250079
-0.637676316103194,-32.7045481851134,-54.5949480109781,-61.7432756046219,-12.476649250079,-12.476649250079
-144.045897346085,-179.091521001505,-48.0263115922904,-12.476649250079,-12.476649250079,-14.9724651072476
-4.17424289303549,-19.1363870747241,-27.0152940254664,-60.6537919313344,-12.476649250079,-12.476649250079
-11.997354962733,-12.476649250079,-30.0178132129211,-321.506854577212,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-18.0469034014366,-176.20877146117,-12.476649250079,-88.0860568554118
-0.637676316103194,-32.7045481851134,-47.3526026293898,-61.7432756046219,-12.476649250079,-12.476649250079
-4.46184004641214,-82.4394791707877,-43.0104222030881,-12.476649250079,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-47.3526026293898,-119.353533208034,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-32.7045481851134,-232.152286302723,-12.476649250079,-12.476649250079
-4.40543377426362,-12.476649250079,-22.6549049859785,-129.403176407169,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-40.0529541140528,-287.249405795491,-12.476649250079,-12.476649250079
-11.7097578093563,-38.9870792825063,-56.961883731047,-58.6713448072074,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-40.0529541140528,-119.353533208034,-12.476649250079,-12.476649250079
-4.17424289303549,-12.476649250079,-27.0152940254664,-172.598939419816,-12.476649250079,-12.476649250079
-0.637676316103194,-32.7045481851134,-47.3526026293898,-61.7432756046219,-12.476649250079,-12.476649250079
-27.9786123450864,-12.476649250079,-15.1738655914622,-54.4926236184056,-12.476649250079,-12.476649250079
-35.8084785485649,-12.476649250079,-61.9792614575577,-101.732111203455,-12.476649250079,-12.476649250079
-0.637676316103194,-47.3526026293898,-54.5949480109781,-12.476649250079,-12.476649250079,-12.476649250079
-2.40595960456934,-12.476649250079,-9.56587918390665,-127.104184961036,-12.476649250079,-12.476649250079
-10.6277791769742,-47.3526026293898,-25.3343480477629,-12.476649250079,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-40.0529541140528,-61.7432756046219,-12.476649250079,-12.476649250079
-8.17319123242404,-36.6880878363734,-61.6072823704715,-59.7608284804949,-12.476649250079,-12.476649250079
-24.9503446689947,-44.8482414221886,-75.1334830355117,-55.5451767924793,-12.476649250079,-12.476649250079
-4.17424289303549,-12.476649250079,-42.9954876972625,-172.598939419816,-12.476649250079,-12.476649250079
-15.5339215396653,-98.977294895687,-70.2095251084391,-12.476649250079,-12.476649250079,-12.476649250079
-0.637676316103194,-12.476649250079,-40.0529541140528,-232.152286302723,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-32.7045481851134,-61.7432756046219,-12.476649250079,-12.476649250079
-26.9000611265247,-25.1010351652049,-35.892471435404,-54.6891438408536,-12.476649250079,-12.476649250079
-0.637676316103194,-61.7785747207542,-130.989661105366,-12.476649250079,-12.476649250079,-88.0860568554118
-7.99840662334443,-37.3214794963679,-37.3214794963679,-12.476649250079,-12.476649250079,-12.476649250079
-0.637676316103194,-18.0469034014366,-47.3526026293898,-119.353533208034,-12.476649250079,-12.476649250079
