Planning,Exploitation,Learning,Equity,Equality,General
0.999999117484758,3.65527645810638e-08,8.45376156165612e-07,4.50398231480226e-10,1.01140856307573e-11,1.25808557010644e-10
0.999999999969247,8.53240057148384e-13,2.98992291141423e-11,2.7871340555253e-16,6.25875292834502e-18,7.78522847588617e-17
0.0515476504265078,0.945198649834659,0.00323566228528569,1.38559576109462e-05,3.11147628872086e-07,3.87034830777377e-06
0.988956505658675,0.000630647569989985,0.0103732617672193,1.06929214765681e-05,2.40118890124288e-07,2.86519637489512e-05
0.99999999936564,4.89815508415903e-10,1.44539452460019e-10,4.31177211187933e-15,9.68246083394611e-17,1.20439599811815e-15
0.999999999999893,4.05750089324122e-16,1.07113193636898e-13,4.09307054289652e-20,9.1913473610971e-22,1.14330666231133e-20
0.999999999188506,6.21966997094858e-13,8.10722110683994e-10,7.63800724207625e-14,1.71518123063712e-15,7.20090107470586e-14
1.45287321425669e-08,1.29163774751203e-09,0.999999983959124,1.81704622094083e-10,2.88723120033899e-12,3.5914110709735e-11
7.46286550333788e-08,1.28810827032293e-05,0.999987039093753,2.42759942174334e-09,5.45138650922235e-11,2.71277557253595e-09
0.999266695014753,8.05917572122022e-05,5.20796408382846e-06,1.85512927243542e-08,4.16585479385038e-10,0.000647486296072333
0.999961587010778,3.82988121510759e-05,1.14167685237577e-07,7.20996989293889e-12,1.61906170574223e-13,2.01394198494017e-12
0.999999999999976,1.44311658597889e-15,2.30821109933118e-14,3.71314982320786e-21,8.33820220570836e-23,1.03718440387042e-21
0.999991224106061,9.38554884897549e-07,7.82724752405852e-06,7.75208148055582e-09,1.7407975971236e-10,2.16536859323899e-09
0.999989816709387,7.01024490055112e-10,1.01773380962712e-05,4.947296814597e-09,2.26353348882073e-11,2.81559690485319e-10
0.111055150827456,0.000665886589314666,0.699278655397632,0.188648756623449,2.61590888759262e-05,0.000325391473272216
0.9999999999998,7.97893601159702e-15,1.92267217021334e-13,1.00673290414931e-19,2.26070665650786e-21,2.81208062362742e-20
0.0573278833290196,0.00617121910039528,0.936499730864631,1.95890719706206e-08,4.39889718675824e-10,1.14667699224863e-06
0.771512133813417,0.225522055687199,0.00281160345906872,0.000118458307226048,2.66008474105523e-06,3.30886483480497e-05
0.0986011312436179,0.0519950383377093,0.849370011294295,2.5979074739547e-05,5.83382811384681e-07,7.25666682729321e-06
0.786047138743922,0.0255014868803272,0.130375390257857,0.0446126373674813,0.00100181573330276,0.0124615310171092
0.999994092320944,2.17167735346698e-07,5.69051119645239e-06,9.14430087537141e-14,2.05343262079341e-15,3.07775446281982e-14
0.988601026167777,1.33442533341296e-07,0.011398837262168,2.40249005223426e-09,5.39500122713221e-11,6.71081246723966e-10
0.99999491393741,1.6242602673262e-06,3.44793882683066e-06,3.0269116845395e-11,6.79719453461408e-13,1.38325467571369e-08
0.999999999959139,1.9640931130926e-11,2.12204361682229e-11,4.08250323936136e-19,9.16761755814259e-21,1.15925756475348e-19
0.0712228896803096,0.00231066242371135,0.902427427084747,0.0187781884355948,9.07734510261553e-05,0.0051700589246118
0.999998274064099,7.35722318730325e-08,1.5789967274573e-06,3.36586918145311e-08,7.55835319585138e-10,3.89524142538509e-08
0.999999998996663,4.47903913646465e-10,4.79587013493897e-10,3.10538200491142e-14,6.97340649199818e-16,7.58137734164033e-11
0.999999998222079,1.60658375557203e-12,1.77591751988397e-09,3.04864972581968e-13,6.84600920474061e-15,8.51571334051984e-14
0.999191156900997,2.44925932466922e-06,0.000806387933887283,3.77032419444503e-09,8.46659224948741e-11,2.05080094448852e-09
0.999999998388428,1.59932829539475e-09,1.22439699054933e-11,6.45464357499042e-17,1.44944658461291e-18,9.87928174372945e-17
0.999210626714546,2.52812616049755e-07,0.000789095464271417,1.92110063896505e-08,4.31399925881995e-10,5.3661600416615e-09
0.999974482400448,2.35009836196082e-05,2.01192868140855e-06,9.1584162347428e-13,2.05660234801285e-14,4.68631389862943e-09
0.9967618335614,0.00323710964424498,1.05588182829069e-06,7.00981867240099e-10,1.57411600120499e-11,1.95803426932362e-10
0.99952626097399,3.21182328159859e-05,1.59796739642396e-05,9.9563855085564e-08,2.23579331729218e-09,0.000425539319581725
0.999999914859004,1.51941192384375e-10,8.4988635425364e-08,3.22102198673349e-13,7.23308617027833e-15,8.99719625715912e-14
0.99999999999748,2.3145556101981e-16,2.51992295189683e-12,5.54126432385693e-18,1.24433929702519e-19,1.54782683383962e-18
0.999999998517523,4.60764483801353e-13,1.48196734703479e-09,3.71781725362425e-14,8.3486833283255e-16,1.03848814497016e-14
3.30465443117723e-12,2.6468965116022e-11,0.999999999970226,2.16719503361606e-17,4.86662571398376e-19,4.85046087108449e-17
0.961350925819422,1.2885462684548e-07,0.0386484219217694,4.84316506118717e-07,2.74739777168712e-09,3.63402779094951e-08
0.999999999997678,4.12514183757162e-13,1.90903217720112e-12,3.52397905928123e-18,7.91340273460439e-20,9.84343830407254e-19
5.21621987337219e-10,0.999999998168546,1.30981123436354e-09,2.96796294574439e-17,6.66481999352419e-19,2.03352790711647e-14
0.999968378080387,2.93637784838481e-08,3.15925554977675e-05,2.58484917261013e-13,5.80450455776684e-15,7.22019141654899e-14
0.999925089732311,3.56940020559285e-05,3.91619958929445e-05,1.06703943854106e-10,2.39613024618932e-12,5.41606401977222e-08
0.999203312536481,2.80395258024029e-06,0.000793881392015309,1.62770843308728e-09,3.65516143792261e-11,4.54663528601707e-10
0.942815240229349,0.00449159330121235,0.0424642059994323,0.0078576525396163,0.000176450450041134,0.00219485748034859
0.99999999181375,1.8326048164452e-09,4.51210242092418e-09,1.67717977984935e-12,3.7662536675204e-14,1.8398275309671e-09
0.999999985736619,2.04236820869121e-12,1.4260844253567e-08,3.79885143562511e-13,8.53065266090516e-15,1.06112321054882e-13
0.99999999999866,3.63873060051213e-13,9.76413495145666e-13,1.22645175248265e-18,2.75410451897978e-20,3.42581552143133e-19
0.0359940423856449,0.00116774370699223,0.410603265774717,0.550923629506828,4.58743454301319e-05,0.00126544428038763
0.999998822616748,1.38033769092163e-10,1.17721405446129e-06,2.39388344320207e-11,5.37567433491597e-13,6.68677185190385e-12
0.99999999983667,3.55217022373137e-13,1.62967777654424e-10,5.24014402127468e-15,1.17672010332927e-16,1.46371568928655e-15
0.999999999849482,7.35903707505353e-14,1.50438219489029e-10,4.60134652250597e-15,1.03327254621904e-16,1.99854299671968e-15
0.999997696558364,2.66060457088139e-10,2.30317535829575e-06,1.66478581926635e-13,3.73842194663892e-15,4.6502025766253e-14
0.999999980950693,1.83686674485282e-08,6.80566355294467e-10,5.65837483143262e-14,1.27063748425362e-15,1.5805390048454e-14
0.99217838436773,5.97647307629938e-06,0.00781519056930526,1.45244813013299e-07,3.26159912176372e-09,3.00083476085818e-07
0.999999999975987,1.37525410688292e-13,2.38750193762086e-11,1.91556735492865e-16,4.30157378628212e-18,8.11462809939299e-17
0.907897936164008,0.00126080518414521,0.0906485699996847,0.0001480189977716,3.32389586326909e-06,4.13457585270831e-05
0.999898788689511,2.71661929480055e-07,9.26989489923567e-05,8.09727739043478e-06,1.06721304671241e-08,1.32750046154956e-07
0.999999999999892,1.07571133266937e-15,1.07113193636887e-13,4.09307054289652e-20,9.1913473610971e-22,1.14330666231133e-20
0.999999999990449,1.57369204381431e-14,9.5356133655771e-12,4.32667698526226e-17,9.71593102880347e-19,1.20855933731815e-17
0.000552952384016615,0.99943669191499,1.03388108954477e-05,1.07648526171014e-09,2.41734166704039e-11,1.57894398400313e-08
0.999996542413826,9.21360177076135e-08,3.30946958748373e-06,4.3002987570443e-08,9.65669641367027e-10,1.20119117599635e-08
0.999999999845626,3.87665882216935e-12,1.50438219488449e-10,4.60134652248823e-15,1.03327254621506e-16,5.47068531763439e-14
0.999993248585392,4.00704688222686e-08,6.71134408440751e-06,4.19179895365977e-14,9.41305062963933e-16,1.17088421041417e-14
0.779268593027203,0.0137832446360976,0.168963593863056,0.0290382944576791,0.00054146926401596,0.00840480475194847
0.999989381979504,1.29585318417128e-07,1.04872796256973e-05,5.9927154280394e-10,1.34571658509303e-11,5.42823517214798e-10
0.9999997691195,5.36168697490291e-12,2.30874522666581e-07,4.73365935149902e-13,1.06298454748702e-14,1.32224065453103e-13
0.999999999999994,3.09376923189734e-16,6.16604669020839e-15,4.11428727884019e-22,9.23899139456371e-24,1.1492330775301e-22
0.999999998129131,1.52895382262521e-09,3.41915036493899e-10,5.95838699262756e-17,1.33800783512338e-18,1.66434061517041e-17
0.999999716094328,3.0867778038959e-10,2.83535196140565e-07,4.74716527590493e-11,1.06601742076263e-12,1.32601322898146e-11
6.09082375879759e-11,0.999995006166257,3.91562617759265e-09,2.51025157339486e-16,5.63698913395345e-18,4.98985720859382e-06
0.999999998558546,1.49822172644779e-12,1.43953076424475e-09,2.07445564619694e-13,4.65837132039558e-15,2.12924660498563e-13
0.999995809101199,5.06383376720493e-10,4.19032168803178e-06,5.43328405177601e-11,1.22009138391351e-12,1.51766498757422e-11
0.488705243445825,0.0581562996793662,0.244224290362178,0.0222232238442559,0.000499041899462164,0.186191900768912
0.882538302363718,1.37824610557513e-05,0.117447632945328,2.16802526434232e-07,4.86849006958549e-09,6.05588812311982e-08
0.99999387959121,6.08028431778628e-06,4.00358957568771e-08,6.8042119126862e-11,1.52794520770112e-12,1.90060267225376e-11
0.00952266522096401,0.00012835080860666,0.000833989841885562,0.989447232140779,5.04221028552956e-06,6.27197774792028e-05
0.999996343887393,2.0162331611479e-06,1.63980546010086e-06,5.68336952835411e-11,1.27625026173163e-12,1.58752070799791e-11
0.985863871818022,0.00279860837110129,0.00784358073691777,0.00268396376330375,6.02707502706871e-05,0.000749704560385085
0.999987660642625,2.53987713901958e-10,1.23390540416222e-05,3.79064276746671e-11,8.51221937967411e-13,1.05883030479608e-11
0.00322882520981128,0.996756285101546,1.48365562873765e-05,7.24338414343485e-12,1.62656516750524e-13,5.31249493604336e-08
0.99999999718402,2.14373147149933e-13,2.81558502514217e-09,1.45707790215793e-13,2.61043988871575e-15,3.24711187498385e-14
0.999999987476799,1.17123795493963e-08,8.10722101189054e-10,7.63800715262215e-14,1.71518121054942e-15,2.13350451033145e-14
0.999999999975019,6.4856624047247e-15,2.4973935423348e-11,2.0647596918276e-16,4.63659820808982e-18,5.76743910713994e-17
0.99431847776321,7.27025737960131e-07,0.00562764198794389,5.27693945244325e-05,2.85609159270781e-08,3.55267668365485e-07
1.25260397911518e-07,1.11491516122662e-06,0.999998759821903,5.99789935606353e-13,1.34688068140325e-14,1.92411132700267e-12
0.999999999951583,1.46040577203013e-14,4.84018558692767e-11,6.27591510031298e-16,1.40931154474827e-17,1.75303490890006e-16
0.999999980153853,3.11090731043288e-11,1.9789523919366e-08,1.95994826294683e-11,4.4012349911211e-13,5.47467209110666e-12
0.9999620181577,2.46474922062813e-10,3.798155642265e-05,3.02681211141309e-11,6.79697093446277e-13,8.45471490480174e-12
0.999995601190741,3.11481017809351e-08,4.13537027165079e-06,2.19231584367304e-10,4.92303668682335e-12,2.32066730849192e-07
0.999999999999994,3.09376923189734e-16,6.16604669020839e-15,4.11428727884019e-22,9.23899139456371e-24,1.1492330775301e-22
3.8905950034268e-06,2.11483155383996e-07,0.0786467613573162,1.07836268542692e-06,4.95855667456586e-09,0.921348053243283
0.99999999999301,5.07686112958363e-15,6.9846660057529e-12,2.64714954675056e-17,5.94440548873049e-19,7.39421341805802e-18
0.999999999971185,2.8720630915241e-11,9.40556059211782e-14,3.3511227278911e-20,7.52523874653705e-22,9.36060324606452e-21
1.12910066890043e-08,1.8498708368949e-09,0.999999986859098,1.44427314394305e-14,3.24324147633435e-16,1.02909071454185e-14
5.99480832819523e-09,1.88401577793206e-11,0.999999993985954,3.05387273627728e-13,6.85773793086033e-15,8.53030263867854e-14
0.999923038472494,6.94085580056438e-05,6.67056612469556e-06,3.02669412274838e-11,6.79670598061196e-13,8.82372429017058e-07
0.921180229999358,0.000298476718120394,0.0772759442786661,0.000822826792278667,9.73435408800796e-06,0.000412787857489181
0.999999014991697,7.64120029635075e-10,9.84243786516334e-07,3.04864672829495e-13,6.84600247353703e-15,8.51570496761258e-14
0.999999247204945,3.55153769234862e-08,5.93622162540763e-07,6.34691843048992e-09,1.42525596262749e-10,1.17168071646721e-07
0.999778444065324,0.000153178741108299,6.83712282232309e-05,4.42711699450167e-09,9.94147784120166e-11,1.43881234285863e-09
0.587476512232928,0.154289856329796,0.198147217457553,0.0333426270643784,0.00074873780959403,0.0259950491057505
0.786047138743922,0.0255014868803272,0.130375390257857,0.0446126373674813,0.00100181573330276,0.0124615310171092
0.999999561695087,2.07429821854281e-07,2.30874474777535e-07,4.73365836962228e-13,1.06298432699802e-14,1.32224038026598e-13
0.79997618214929,8.39321857279055e-07,0.200019598055983,3.12330819835993e-06,1.80756116429694e-08,2.39089059931151e-07
0.99999805375153,5.33413062417796e-09,1.94089635946686e-06,1.38114953670866e-11,3.10149190356345e-13,3.85792878578087e-12
0.999287935848706,0.00071206220904714,1.94177962677933e-09,3.59299624748824e-13,8.06838685814893e-15,1.00362222061922e-13
0.81852123597115,0.0781483246956304,0.0910430743087178,1.01605633483694e-06,2.28164323435301e-08,0.0122863261517344
0.999999996187663,3.63934490367743e-09,1.72992092230934e-10,1.58960159322961e-17,3.56958920106648e-19,4.44019244944168e-18
0.782087288388673,0.0304106940934376,0.129718601358081,0.0443878933804851,0.000996768910800802,0.0123987538685225
0.999967584477949,3.21375510815231e-05,2.77911893044946e-07,4.53813222735992e-11,1.01907722417939e-12,1.26762457563672e-11
0.0679785887448145,0.000584224438615689,0.0296291749417461,0.901493387340839,2.29510238807558e-05,0.000291673510103572
0.999999999938432,3.64630498929593e-14,6.15308181469815e-11,9.55170150887722e-16,2.14491799096817e-17,2.66805173696823e-16
0.997466572172966,0.00253092709486363,2.50072997819964e-06,1.67293077961934e-12,3.75671216642919e-14,4.82220633716659e-13
0.999999659084942,8.95652644925616e-10,3.38788030383314e-07,7.92922192917103e-10,1.78057603186738e-11,4.20647222008336e-10
9.31382560761312e-13,0.999999999964012,3.50489573252972e-11,3.13491726807563e-20,7.03973050481411e-22,7.29215375455631e-15
0.999999999989651,1.03428793442367e-11,6.16604669014462e-15,4.11428727879764e-22,9.23899139446816e-24,1.14923307751821e-22
0.999927677271529,7.29955500770051e-09,6.27606586874035e-06,6.60355092942997e-05,2.86760104896656e-10,3.56699323323486e-09
0.999997790997381,1.8856771744554e-11,2.20896573004683e-06,1.52679688940755e-11,2.0570188164284e-13,2.55871443535744e-12
0.00679336147685779,6.54368165029058e-06,4.91537905417265e-05,0.993147486356112,2.57065921753876e-07,3.19762891606491e-06
0.999999837352687,4.7379160358567e-12,1.56347533428708e-07,6.29254040972234e-09,1.86127140353151e-13,2.31522530095428e-12
0.999999993513542,6.45993501667917e-09,2.65191912185959e-11,2.62653412153629e-15,5.89811175102056e-17,7.33662889136384e-16
0.999999983251994,1.80732819211711e-11,8.19369251230273e-09,8.52669812176344e-09,7.10001666413158e-13,8.83167182755044e-12
0.999997273807112,5.20661837822173e-14,2.26205893122768e-10,2.72596660241088e-06,2.04539924792767e-15,2.54426091776294e-14
0.566702887070832,1.62172187931527e-08,0.433296987912398,1.04552607428416e-07,3.16017691835095e-10,3.93092675414008e-09
0.886577720269783,2.91512917992951e-08,6.73486641522493e-06,0.113415500322272,1.14519686274304e-09,1.42450410303705e-08
0.999999904182631,2.11685863056641e-14,1.30843536093794e-10,9.56864927034979e-08,8.31599463682705e-16,1.03442201654479e-14
0.999188767150188,5.75166316296999e-08,0.000200538067871448,0.000610606899771498,2.25951791609703e-09,2.81060195594349e-08
0.998957523060335,1.81168545047765e-08,0.00103621156652838,6.23769160498474e-06,7.11713397968316e-10,8.85296396257935e-09
0.999997701500617,2.59049074865594e-11,2.2964432242405e-06,2.01657781276186e-09,1.01766395079528e-12,1.26586661261754e-11
0.998825274870067,2.01966283565974e-07,0.000778236694229277,0.000396179842613991,7.93416483605772e-09,9.86926416831488e-08
0.999998489348697,4.16986725986978e-09,1.44438402584784e-06,5.98959551263205e-08,1.63811570922331e-10,2.03764315547347e-09
0.999953985523291,3.26566206087736e-13,7.33305683038993e-10,4.6013742904739e-05,1.28290230588895e-14,1.59579514927868e-13
0.99998966805938,1.9456257560743e-10,1.03241156257038e-05,7.52118218018496e-09,7.6433131240593e-12,1.01606110467587e-10
0.999999999984796,6.17672730821909e-16,1.50998891102705e-11,1.03516005282355e-13,2.42650266893587e-17,3.01831337509093e-16
0.999999999439324,1.78337659763372e-13,4.99001279559313e-10,6.14022330899287e-11,7.00592378121951e-15,8.71463020603061e-14
0.999999999963459,3.55193570654167e-15,3.65203147504192e-11,1.55887033913316e-14,9.92078711021969e-17,1.23404127304495e-15
0.517307558677925,0.0203397116679305,0.462272275653567,6.18029157331044e-05,1.38783844665815e-06,1.72632463983679e-05
0.353433499563634,0.00655659904176683,0.597662406312425,0.0388859805902167,0.000257573376322108,0.00320394111563574
0.706997386924231,0.0229368999623667,0.160645645674968,0.0973106779341276,0.000901066959872718,0.0112083225444341
0.221759677018972,0.00164753918203169,0.342693614799869,0.433029361234714,6.47229191590937e-05,0.00080508484525382
0.999999999999986,5.98570428830296e-20,1.38406708115953e-14,6.28558560101748e-20,7.07342472952887e-22,8.79859426579523e-21
0.999999994549042,5.09908312436141e-09,3.51640256740256e-10,1.80000408771193e-13,4.04206637734788e-15,5.02790422031755e-14
0.00499852018735449,0.811314853464317,0.183677205376425,5.61800367681207e-06,1.26157178891324e-07,3.67681104868642e-06
0.999999989692768,3.09641582716165e-14,1.0307198401167e-08,2.02519329184012e-15,4.54774840149556e-17,5.65691931952507e-16
0.783809608683447,0.028275455017249,0.130004268933869,0.0444856448345063,0.000998964005069382,0.0124260585258603
0.0191772378905745,0.000190407752505001,0.0195693895216335,0.960962440281249,7.48009255685725e-06,9.30444614807761e-05
0.99999999999999,6.95439620899592e-20,9.99383485276155e-15,2.04063087416245e-20,4.29024896762882e-22,5.3366171845766e-21
0.154485621830309,0.670136473983892,0.16370247419153,0.00876793602508195,0.000196891660678233,0.00271060230850836
0.993621520716723,2.74314016534028e-05,0.00626751019093878,7.1574737890831e-05,8.90170516128552e-07,1.10727822777162e-05
0.0194630013735828,7.61436203133007e-09,1.44749568982963e-06,0.980535539496412,2.99127173166295e-10,3.72082651784972e-09
0.984625488285271,6.86000936780853e-05,0.00126714735191849,0.0139720846580247,2.69492729875943e-06,6.39846838087036e-05
