Planning,Exploitation,Learning,Equity,Equality,General
0.918349941449255,0.030857501938969,0.05078571047663,6.00121686471911e-08,6.48147427713087e-06,3.046487006878e-07
0.754985348029178,0.0258052460447498,0.0429333510601188,0.00161666051107977,0.174603647120611,5.57472342622883e-05
0.91892746942726,0.0311951569859726,0.0498705230940124,6.00503667696838e-08,6.48559977624134e-06,3.04842611500364e-07
0.926737384343292,0.0275010183874271,0.0457546839464611,6.06011254696743e-08,6.54508318481271e-06,3.07638509834434e-07
0.00015859468347018,0.811692669458201,0.00382024319189765,7.99398034150846e-29,0.176053453152099,0.00827503951433244
0.920305321367188,0.0313739201486232,0.0483142007793253,6.0160957827188e-08,6.49754390541801e-06,8.28842021490307e-87
0.918769491533396,0.0313610120313467,0.0498626470244041,6.00408829937107e-08,6.48457550314132e-06,3.04794467597337e-07
0.756250106564813,0.025848475234938,0.0430052734124644,1.6403914040993e-29,0.174896144787785,2.25618112678881e-27
0.810760274693724,1.05269277096142e-06,1.08087674653967e-10,0.0017360921287692,0.187502580376648,3.87037589265965e-126
0.920049815228289,0.0300116278298322,0.0499316980457921,6.01240290868919e-08,6.49355550297046e-06,3.05216554481146e-07
0.926690368241666,0.0275187826523382,0.0457842391547482,6.06402707271912e-08,6.54931097703196e-06,2.33069338761769e-38
0.927872437953906,0.0315198246492025,0.0406008156067408,6.06753487905781e-08,6.55309950143725e-06,3.08015300721746e-07
7.50494011414493e-40,5.70551250264097e-27,3.31326600996443e-05,0.00876555589402644,0.94670341586705,0.0444978955788233
3.32571867164017e-12,0.105345205035172,0.175267566231767,0.00659972134025102,0.712787507389485,2.97500583310036e-16
0.917896592907319,0.0313019800112487,0.0507948844133313,6.00230092523791e-08,6.48264509140503e-06,8.26941493644094e-87
0.950064499367296,9.9235884907008e-07,0.0499274781661721,1.1067154694049e-98,6.71450580240837e-06,3.15601880220668e-07
4.89691011576985e-21,3.36623484861817e-58,5.6005566564219e-58,0.0091740874409246,0.990825912559075,1.70401465728639e-40
0.923381809929465,0.0310374167532982,0.0455741936906229,6.03620698867988e-08,6.51926454425797e-06,8.31612757397018e-87
0.000581085671567981,1.98613903793414e-05,0.999264666651206,2.75572405412186e-66,0.000134386286846693,6.9942771040432e-67
0.923086448858204,0.0313470513668461,0.0455596159260129,6.03427619413383e-08,6.51717923465048e-06,3.06326940614608e-07
1.05051154039486e-43,9.59016755902166e-23,1.09329103279881e-07,0.00876584537147125,0.946734680203179,0.0444993650962466
0.917920811883591,0.0312926303762019,0.050779712413626,6.00050808903165e-08,6.4807087804841e-06,3.04612720053017e-07
0.922939436349432,0.031508621870949,0.0455450601299959,6.03234830928217e-08,6.51509706759053e-06,3.06229072527456e-07
0.949804802602358,9.97519754227647e-07,0.050187133209117,2.35936025812945e-159,6.74942555715095e-06,3.17243213265559e-07
0.917439720920292,0.0312653073536693,0.0512881323764243,5.99526877179453e-08,6.475050178126e-06,3.04346748796726e-07
1.6935905830206e-05,0.0197759944523336,0.969172061516769,0.000101236129450677,0.0109337719956162,5.17064019473669e-29
0.926690082971959,0.027518774181035,0.0457842250606592,6.0640252059864e-08,6.54930896091084e-06,3.07837133965712e-07
0.913744639511885,0.0321717207986754,0.0540768196015415,6.25680827326541e-08,6.75751981544289e-06,9.09591496812864e-130
0.917945775185749,0.0312832292340176,0.0507644568313773,5.99870537609109e-08,6.47876180242671e-06,1.3936208528129e-59
0.91874531381214,0.0313704641370345,0.0498776754619136,6.00589791180027e-08,6.48652993283047e-06,2.23020252085681e-113
0.919170269140885,0.0309059017442798,0.0499169722415669,6.01062973710437e-08,6.49164043036517e-06,3.0512654033375e-07
0.917087171764187,0.0312743772457098,0.0516319140914698,5.99700796597226e-08,6.4769285542254e-06,1.39322651003574e-59
0.932600016363276,0.0184175193258458,0.0489755682381904,4.93108266417636e-36,6.58648802603419e-06,3.09584661364313e-07
0.918914235132743,0.0312003666062144,0.0498788515177705,6.00603952368074e-08,6.48668287743842e-06,1.39532472396137e-59
3.48920826019807e-05,1.19260430537925e-06,0.195898175188404,0.00737656940815565,0.796689170716533,1.03343838489358e-51
0.918643909442933,0.0299758484807588,0.0513733913572805,6.00523502483898e-08,6.48581399723189e-06,3.04852680528434e-07
0.918815446698251,0.031312867295458,0.0498651410625554,6.00438861285573e-08,6.48489984971465e-06,1.39494118391271e-59
0.932635730086342,0.0184077602999639,0.0489496171950795,4.92846979528264e-36,6.5829979953748e-06,3.09420619471947e-07
0.927719794892161,0.0315866647250263,0.0406869125829729,6.08040152714018e-08,6.56699582454284e-06,5.91110878831245e-165
0.161959689218366,0.00553574932350822,0.304671959561946,0.0048423824439663,0.522990219452213,3.28717466142561e-69
0.929018202619522,0.0303242247293562,0.0406509507093849,6.07502725278015e-08,6.56119146489245e-06,8.19509152337393e-63
0.919161698756715,0.0285619602665853,0.0522694804564766,6.29390124173188e-08,6.79758121072278e-06,7.72694619969688e-106
0.920049176494782,0.0300118675970366,0.0499320969572981,6.01245094263942e-08,6.49360738091786e-06,3.05218992900029e-07
0.966730709971491,1.05662940845507e-06,0.0332607479833876,1.46604997009718e-67,7.14937373785223e-06,3.36041975458137e-07
0.0340797931167638,0.090756757457074,0.862351051784004,0.000117542056297056,0.0126948555858612,2.39045499035986e-27
0.148158036625771,0.0116603407267997,0.839433427038465,6.55856773284257e-06,0.000708342808025308,3.32942332067671e-05
0.559718558105772,0.0511629509860087,0.388645587675991,4.33845560356573e-06,0.000468564776625545,2.53853644043378e-53
0.917413540458274,0.0312753371010007,0.0513045853414642,5.99719202270922e-08,6.47712734041043e-06,6.38834721125254e-64
0.919206324219285,0.0308921157932619,0.049894706172776,6.00794862306253e-08,6.48874475568987e-06,3.04990434952517e-07
0.916654091421211,0.0313310508989331,0.0520080195768985,5.99417597099219e-08,6.47386992411252e-06,3.0429127332366e-07
0.917439720920292,0.0312653073536693,0.0512881323764243,5.99526877179453e-08,6.475050178126e-06,3.04346748796726e-07
0.115771737036036,0.0332933136455092,0.846015941847674,4.3119263584168e-05,0.00465699547391198,0.000218892733284792
0.920728105321202,0.0309406929954703,0.0483246425611973,6.01739599588327e-08,6.49894817031466e-06,8.29021152831717e-87
0.0432084040385451,0.0709644826482361,0.883991238101292,1.60929999884974e-05,0.0017380869216796,8.16952902583366e-05
0.918927074270765,0.0311953090346236,0.0498707661684668,6.00506594618239e-08,6.48563138777314e-06,3.04844097337024e-07
0.926651769840324,0.0321231881440247,0.0412180150028676,6.15977142178163e-08,6.65271742769325e-06,3.12697641575305e-07
0.923764805264287,0.0303389717505729,0.0458895978230765,6.07798160879712e-08,6.56438224818876e-06,6.4744061410031e-64
0.920328001515085,0.0313648713122484,0.0483002660432336,6.01436062606335e-08,6.49566988995039e-06,3.05315937001024e-07
0.918058171762316,0.0311654089692808,0.0507695753083483,5.99931021335796e-08,6.47941504280701e-06,3.04551910507919e-07
0.921564564896645,0.0300624923697209,0.0483663779467441,6.0225928960271e-08,6.50456096108066e-06,1.12656253105705e-36
5.02623910299633e-07,6.14645604434994e-14,7.12445468062289e-27,3.98378671306245e-25,0.955106625767329,0.0448928716086996
0.86486729462782,0.050848571669258,0.0842734641954543,9.78829944605355e-08,1.05716244732676e-05,2.81517144405504e-34
0.92301416937948,0.0313766347108349,0.0456026121802431,6.03997095841279e-08,6.52332973196135e-06,2.24285504934878e-113
0.920270961782525,0.0314175216830174,0.0483046547815971,6.01490711280918e-08,6.49626011021166e-06,3.053436791208e-07
0.917439720920292,0.0312653073536691,0.0512881323764244,5.99526877179453e-08,6.475050178126e-06,3.04346748796726e-07
0.923358522124411,0.0310467262895624,0.0455878634690148,6.03801752234336e-08,6.52121996890472e-06,3.06516867225089e-07
6.9708599303739e-14,0.943470490344834,0.00141208683840607,6.14920880839325e-30,0.0526430421870951,0.0024743806295951
0.926402022847149,0.00258735100841182,0.0526812121235547,2.56421242444554e-90,0.0175065535769929,0.000822860443891651
0.917947123577986,0.0312825990619776,0.0507634342278258,5.99858453765797e-08,6.47863129369595e-06,3.04515071952655e-07
0.917215729899154,0.0313502475881793,0.0514274697557876,6.01155645864395e-08,6.49264131434526e-06,1.7330629294817e-91
0.936382707276464,0.0323350050391578,0.0312751868796653,6.22445629292434e-08,6.72257881378908e-06,3.15981335931301e-07
0.919182666809133,0.0317410562286308,0.0490693065893733,6.11012173794646e-08,6.59909444490501e-06,3.1017720080289e-07
0.748881107991269,0.0255966043585162,0.0425862244818522,0.00160358941791855,0.173191934196247,0.00814053955419689
0.917088269198715,0.0313048680060363,0.0516003298953564,5.9933394853625e-08,6.47296649732187e-06,9.67065049222257e-32
0.91912865981636,0.0300014186556022,0.0508630649651689,6.01035764579362e-08,6.4913465644924e-06,3.05112727757709e-07
0.9187910014779,0.0313222958124568,0.0498801557951802,6.00619657504487e-08,6.48685249710052e-06,8.2747820023547e-87
0.91707292925394,0.031324234463589,0.0515963038922939,5.99287186813657e-08,6.47246145824567e-06,6.28920853395213e-34
0.790234350884,0.0270100498119689,6.61557219954667e-13,2.06556741607859e-21,0.182755599303369,3.07737503436084e-23
0.931540804310611,0.0276628200789963,0.0407897310616709,6.09576709791479e-08,6.58359105080678e-06,1.14025020935605e-36
0.920438071827705,0.0312481150827352,0.0483072563272699,6.01523105789568e-08,6.49660997954527e-06,2.2336682484225e-113
0.924085509846333,0.0274067437610798,0.0485008567689233,6.03933823097886e-08,6.52264636945673e-06,3.06583912322586e-07
0.919170549604215,0.0309059111744935,0.0499169874725646,6.01063157110758e-08,6.49164241113756e-06,2.3101709623313e-38
0.918770815474245,0.0313606185636401,0.0498620214278401,6.00401296969577e-08,6.48449414508282e-06,1.39485391439232e-59
0.919949870205375,0.030049145101865,0.0499941172224281,6.01991896069326e-08,6.50167303960146e-06,3.05598103011879e-07
0.0625586714025901,0.0271979028253747,0.901976042527003,7.58456967975591e-05,0.0081915375482345,3.07103553133649e-95
2.18027144653115e-08,1.81543441498476e-08,0.740188236763269,0.0022774696409588,0.245972795644203,0.011561457994511
0.92812451971428,0.0312287191945617,0.0406401409103113,6.07341179673736e-08,6.55944672927911e-06,2.25527281652136e-113
0.919212482540778,0.0308897611092001,0.0498909030577618,6.00749068029935e-08,6.48825016529147e-06,3.04967187722673e-07
0.919178609517729,0.0299828884581417,0.0508316496961755,6.00664538420816e-08,6.48733722296742e-06,3.04924276699512e-07
0.920046257216752,0.0300129634329753,0.049933920148946,6.01267047778836e-08,6.4938444847341e-06,3.05230137489433e-07
0.916070049392526,0.0314825319257651,0.052440848705775,6.02735337052021e-08,6.50970240050363e-06,1.55346856187632e-72
0.931000055237665,0.018398732173212,0.0505946328197731,4.92605261637116e-36,6.57976934944823e-06,2.34153256252282e-38
0.917947057608752,0.0312826242126996,0.0507634750408355,5.99858936042641e-08,6.47863650241451e-06,3.04515316778025e-07
1.00842644377909e-12,4.51295478913017e-32,1.9276414632954e-07,0.00917408567248021,0.990825721562365,5.22268116620325e-51
0.917130095920771,0.0312580716589027,0.0516049946535344,5.99388129351437e-08,6.4735516645769e-06,3.04276314172415e-07
0.9187910014779,0.0313222958124568,0.0498801557951802,6.00619657504487e-08,6.48685249710052e-06,8.2747820023547e-87
0.918007424028365,0.0311847101481396,0.0508010176248787,6.00302567108133e-08,6.48342783624619e-06,3.0474052381642e-07
0.988537700298095,1.18845790908031e-06,0.0114526174684903,7.44551308427249e-08,8.04135271622321e-06,3.7796765859482e-07
0.923399013379779,0.0310304477730012,0.045563960697961,6.03485165012491e-08,6.51780074246929e-06,2.24095406894312e-113
0.922559105115039,0.0273614732932492,0.0500725433483308,6.02936245021894e-08,6.51187226016402e-06,3.06077496921282e-07
0.917947123577986,0.0312825990619776,0.0507634342278258,5.99858453765797e-08,6.47863129369595e-06,3.04515071952655e-07
0.000697290635510188,2.38332524743844e-05,0.999117615382412,2.65797289199878e-97,0.000161260729603487,5.73876118399832e-37
0.922553180408222,0.0273635666149698,0.0500763742071984,6.02982373369016e-08,6.5123704586162e-06,3.06100913740458e-07
0.920732926787797,0.0309386919033889,0.0483215171606259,6.01700682026008e-08,6.49852785026161e-06,3.05450269694205e-07
0.921566380869686,0.0300617963491579,0.0483652581462568,6.02245345820383e-08,6.50441036451247e-06,1.12653644836645e-36
0.917542620190782,0.031151212129272,0.0512993268375334,5.99657733578377e-08,6.47646346213614e-06,3.04413177377475e-07
0.920326159348704,0.0313655965270363,0.0483013828361848,6.01449968938751e-08,6.49582008204954e-06,3.05322996479455e-07
0.249714638461596,0.280691614644202,0.466999291936724,2.38017566414429e-05,0.00257065320083649,4.58256905665238e-59
0.919219680690623,0.0308871254350757,0.0498866461079665,6.00697809013453e-08,6.48769655424176e-06,1.29529672666757e-35
0.923039772690379,0.0306273856899407,0.0463258419974991,6.13576124067161e-08,6.62678579169977e-06,3.11478777027775e-07
0.957977956186465,1.00221321707585e-06,0.0420139416819326,1.39054870626147e-67,6.7811825002741e-06,3.18735884692864e-07
0.918058171762316,0.0311654089692808,0.0507695753083483,5.99931021335796e-08,6.47941504280701e-06,3.04551910507919e-07
0.919219794239711,0.03088696542194,0.0498863876663484,6.00694697052119e-08,6.48766294422935e-06,3.04939586574239e-07
8.02927093501363e-08,9.94509673309248e-13,0.0201683342342802,0.00898906064250006,0.970842524829516,2.1296125050937e-41
0.9315405160468,0.0276628115187809,0.040789718439354,6.09576521158942e-08,6.58358901352507e-06,3.09448399094894e-07
0.920733208026004,0.0309387013536236,0.0483215319204508,6.017008658157e-08,6.4985298352393e-06,6.40945634821538e-64
2.50329437197356e-42,1.4682096547646e-21,1.69882009374813e-15,0.00876584632983335,0.946734783708842,0.0444993699613228
3.97962484224101e-06,0.128762437145513,2.26307213624098e-07,1.16821554171957e-20,0.871233356921207,1.22370043804202e-12
0.920686615537699,0.030956886914627,0.0483499349925925,6.02054541546172e-08,6.50234962746006e-06,9.71454906361977e-32
0.919170893035844,0.0299857510965382,0.050836502885433,6.00721887310783e-08,6.48795660627504e-06,3.04953389569798e-07
0.917439720920292,0.0312653073536693,0.0512881323764243,5.99526877179453e-08,6.475050178126e-06,3.04346748796726e-07
0.917393605550258,0.0313136099360468,0.0512859454557093,5.99501313414773e-08,6.47477408264915e-06,3.04333771482509e-07
0.921543464307252,0.0300704625269426,0.0483792008235616,6.02418960370101e-08,6.50628544795554e-06,3.05814900017009e-07
0.752013209033661,0.000127530143429552,0.244230599901299,3.32896525883204e-05,0.00359537126902214,4.90625381928084e-183
0.921561327230183,0.0300637332925663,0.0483683744193788,6.02284149727484e-08,6.50482945705886e-06,1.12660903342832e-36
1.69990845560092e-32,3.28027666823085e-10,5.45754415700005e-10,0.00876584632217393,0.946734782881604,0.0444993699224401
5.67754191965383e-08,3.17351188636973e-21,3.22861762855852e-09,0.00917408689044232,0.990825853105521,1.72795665733132e-49
0.918958810507554,0.0300644288667633,0.050969889662379,6.02298084567503e-08,6.50497995704776e-06,3.05753538034872e-07
0.922974141762614,0.0314649022999083,0.0455540729260618,6.0335420353406e-08,6.51638632357245e-06,3.0628967141946e-07
4.99753963097971e-11,0.105316982528248,0.148592297641376,5.80858379074346e-94,0.712596548053883,0.0334941717265174
0.920416698747598,0.0312563894424323,0.0483200478704965,6.0168238639034e-08,6.49833025251661e-06,3.05440982008457e-07
0.979730248524901,0.0202603167161579,1.78160112851821e-06,6.70864053201294e-08,7.24551070606822e-06,3.4056070085961e-07
0.920025070424349,0.030020916511887,0.0499471520448299,6.01426376406567e-08,6.49556527640941e-06,3.05311019851319e-07
0.917816952722521,0.0313860279202636,0.0507904772567815,6.00178014287681e-08,6.48208263256484e-06,2.2286734474746e-113
0.92408870771247,0.027405611065858,0.0484988522736357,4.88308473555366e-36,6.52237679455061e-06,3.06571241494719e-07
0.920326159348704,0.0313655965270363,0.0483013828361848,6.01449968938751e-08,6.49582008204954e-06,3.05322996479455e-07
0.920049815228289,0.0300116278298322,0.0499316980457921,6.01240290868919e-08,6.49355550297046e-06,3.05216554481146e-07
0.949989184916122,9.93855559048725e-07,0.0500027805175845,1.37895264031564e-67,6.72463285256321e-06,3.16077881904785e-07
1.88896387289869e-08,5.2951660166423e-12,8.07531147617182e-13,0.00917408726757342,0.990825893836685,2.38657937200117e-63
0.920049176494782,0.0300118675970366,0.0499320969572981,6.01245094263942e-08,6.49360738091786e-06,3.05218992900029e-07
5.74670395410236e-18,0.020040011777656,0.0333414709321893,0.00829791245554021,0.896196677221481,0.0421239276131335
0.919152823150989,0.029992454610779,0.0508478677240176,6.00856182687057e-08,6.4894070321578e-06,3.05021563929787e-07
0.920710353531496,0.0309476217143767,0.0483354641631764,6.0187435043379e-08,6.50040351538614e-06,2.88212115297715e-93
0.917439720920292,0.0312653073536693,0.0512881323764243,5.99526877179453e-08,6.475050178126e-06,3.04346748796726e-07
0.000412162145978369,0.266538603409368,0.732953914695627,7.13626989255431e-35,9.53197490265729e-05,8.57995682081833e-164
0.91922003975428,0.0308868715474575,0.0498862360470889,6.00692871366008e-08,6.4876432263324e-06,3.04938659774035e-07
0.917881499601525,0.0313518526020599,0.0507598051534191,5.99815569926371e-08,6.47816813679225e-06,3.04493302191194e-07
0.916420683155353,0.0313230730517539,0.0522496967159734,6.00634561431167e-08,6.48701346348382e-06,2.30852366573383e-38
5.75723882357314e-09,2.91493737776068e-05,1.73744169311846e-16,0.00876559076043515,0.946707181532187,0.0444980725763615
0.91874531381214,0.0313704641370345,0.0498776754619136,6.00589791180027e-08,6.48652993283047e-06,2.23020252085681e-113
0.939352614343827,0.0188576857291037,0.0417829560263814,5.04893224435357e-36,6.74390068803433e-06,2.3999417336379e-38
0.918050190580829,0.0311684444981483,0.0507745202943613,5.99989454964424e-08,6.48004614158151e-06,3.04581574040232e-07
0.931585206940874,0.0276448779755342,0.0407632748445243,6.09181338373673e-08,6.57932093404182e-06,5.89726274670854e-65
1.86124552795157e-16,2.0573717863077e-10,0.00104167771027734,0.0091645309966378,0.989793791087348,1.7046627794219e-25
0.0217340994566089,0.00909127418871082,0.9641016938768,4.65395261339852e-05,0.00502639295174686,5.77087313264518e-31
0.748881107991269,0.0255966043585162,0.0425862244818522,0.00160358941791855,0.173191934196247,0.00814053955419689
0.917939132547147,0.0312856456366343,0.0507683780175632,5.99916873258345e-08,6.47926223979701e-06,3.04544728308859e-07
3.18048076382889e-12,0.821754942589007,9.13052163399801e-06,8.09307894942399e-29,0.178235926886179,2.26607356725643e-34
6.32916338491503e-14,4.37707436232559e-05,0.00564961157949702,0.00871593901529135,0.941344660626533,0.0442460180349923
0.920247496875858,0.0314462244072615,0.0482994177079546,6.01425499115246e-08,6.49555580142915e-06,3.05310574498872e-07
1.88459220578535e-08,6.44149792989479e-10,0.00231431949058819,0.00915285549274808,0.988532805526592,4.62565965677675e-93
0.917373842066895,0.0313346480137527,0.0512846710313133,5.9948641617358e-08,6.47461318847091e-06,3.04326208974312e-07
0.768553467008527,8.17934026484264e-12,0.0437049220805187,0.00164571411088909,0.177741513391188,0.00835438340069731
0.920305040302328,0.0313739105669048,0.0483141860239786,6.01609394537951e-08,6.49754192104258e-06,3.05403928068411e-07
1.96200038735377e-45,0.128762978714011,3.4107983567477e-22,1.46878262790194e-19,0.871237021285989,3.63633648663612e-16
0.920049176494782,0.0300118675970366,0.0499320969572981,6.01245094263942e-08,6.49360738091786e-06,3.05218992900029e-07
0.0638508558963523,0.00710412913605117,0.920606864278281,7.74123322634833e-05,0.00836073835705253,6.05100575292244e-26
0.935342144197927,0.018471672437043,0.0461795163469183,6.11638071315959e-08,6.60585430507331e-06,3.61446754204158e-36
1.00842663713674e-12,5.81706379512821e-37,1.02224143507115e-09,0.00917408743153721,0.990825911545213,3.3496094184956e-84
0.917360213625467,0.0313492599808113,0.0512836876368203,5.99474920893832e-08,6.47448903638362e-06,3.04320373454419e-07
0.999931500148397,8.47325864528382e-06,2.32184412157612e-15,3.12825663572875e-100,5.73318254705735e-05,2.69476748512247e-06
0.999998252322336,4.04858458587054e-16,2.92968403789833e-22,6.20661724106856e-30,1.6692193556859e-06,7.84583084232718e-08
0.999881669666938,1.12961558865608e-05,2.70095042897089e-05,4.17104103461208e-100,7.64321337148328e-05,3.59253917109233e-06
0.999998005623421,2.46699345975855e-07,4.33528594491351e-19,1.20537349503422e-79,1.66921894389058e-06,7.84582890676584e-08
0.999923692188395,2.11711937031705e-30,5.20124003096841e-12,6.68902504701502e-07,7.22432545909025e-05,3.39564930809521e-06
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,1.20537349503422e-79,1.66921894389058e-06,7.84582890676584e-08
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,1.79982843159772e-151,1.66921894389058e-06,7.84582890676584e-08
0.999998251382533,9.39804378685202e-10,1.59111184585963e-28,5.92977186145991e-55,1.66921935411716e-06,7.84583083495363e-08
0.999908676695705,1.12964609982718e-05,8.92575686568884e-12,2.10750431331733e-123,7.64341981639538e-05,3.59263620638329e-06
0.999998005623421,2.46699345975855e-07,4.33528594491351e-19,7.19096010134221e-128,1.66921894389058e-06,7.84582890676584e-08
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,6.09764088736557e-104,1.66921894389058e-06,7.84582890676584e-08
0.145409541896125,0.105710681382004,3.46419418780684e-18,2.87371405776847e-68,0.715260396157238,0.0336193805646332
0.999998005623421,2.46699345975855e-07,2.9296833151472e-22,5.9297704041619e-55,1.66921894389058e-06,7.84582890676584e-08
0.996872680298178,0.000386841549005032,1.04387192457429e-14,2.60813563288183e-73,0.00261745015710894,0.000123027995697192
0.999998005622352,2.46699345975591e-07,1.0696141599931e-12,5.92977040415556e-55,1.66921894388879e-06,7.84582890675745e-08
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,1.79982843159772e-151,1.66921894389058e-06,7.84582890676584e-08
0.99999808408156,2.46699365331465e-07,4.33528628505265e-19,5.92977086940157e-55,1.66921907485465e-06,1.14258985689724e-40
0.999998005623421,2.46699345975855e-07,4.33528594491351e-19,1.20537349503422e-79,1.66921894389058e-06,7.84582890676584e-08
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,1.20537349503422e-79,1.66921894389058e-06,7.84582890676584e-08
0.999998251382533,9.39804378685202e-10,4.33528701035165e-19,6.20661723523556e-30,1.66921935411716e-06,7.84583083495363e-08
0.99999823686701,9.56343519834615e-29,4.33528694742259e-19,1.54553528489362e-08,1.66921932988753e-06,7.84583072106709e-08
1.32649996269954e-09,0.123697474315717,1.67771345991957e-13,6.83820494096281e-20,0.836962767868145,0.0393397564894704
6.18471609521685e-33,0.123696681136912,6.41357401303764e-06,1.92360595183072e-14,0.836957401055835,0.0393395042332202
0.145409541781378,0.105710681298584,7.89131496117823e-10,2.87371405550073e-68,0.715260395592803,0.033619380538103
0.999998252322336,4.04858458587054e-16,2.92968403789833e-22,6.20661724106856e-30,1.6692193556859e-06,7.84583084232718e-08
0.99999823686701,6.51484833162741e-35,6.73581256826235e-16,1.54553528489362e-08,1.66921932988752e-06,7.84583072106709e-08
1.85490278212095e-15,8.79200329636846e-66,1.69612397008299e-26,0.00917408744092458,0.990825912559074,2.44012969270131e-24
0.99999823686701,1.76089716726364e-22,1.59111182276377e-28,1.54553528489362e-08,1.66921932988753e-06,7.84583072106709e-08
0.999925334829601,1.08582640227041e-08,1.40972554341769e-05,5.3083385322346e-07,5.73314719773782e-05,2.6947508698837e-06
0.145409541781378,0.105710681298584,7.89131496117823e-10,2.87371405550073e-68,0.715260395592803,0.033619380538103
0.999998252322336,4.04858458587054e-16,2.09657377731036e-25,6.20661724106856e-30,1.6692193556859e-06,7.84583084232718e-08
3.09328632974832e-57,6.36896166401181e-74,8.83186931213459e-17,0.00913900395851511,0.9870368028849,0.00382419315658455
0.999939962033808,1.0858422860609e-08,6.84049802150362e-12,6.33720482555621e-28,5.73323106391451e-05,2.69479028949823e-06
0.853896959711522,0.0180725770078818,7.24562998627714e-10,6.97939848668676e-138,0.122282804549592,0.0057476580064411
0.999998082517968,2.46699364945727e-07,1.56359464406726e-09,1.20537358772105e-79,1.66921907224467e-06,1.1425898551107e-40
0.999998252322336,4.04858458587054e-16,2.92968403789833e-22,6.20661724106856e-30,1.6692193556859e-06,7.84583084232718e-08
0.999919264604162,4.66096705250087e-36,1.03129920758862e-18,7.07714073292536e-07,7.64350075161596e-05,3.59267424836068e-06
0.999998005623421,2.46699345975855e-07,2.9296833151472e-22,5.9297704041619e-55,1.66921894389058e-06,7.84582890676584e-08
0.999998005623421,2.46699345975855e-07,6.73581101064613e-16,6.09764088736557e-104,1.66921894389058e-06,7.84582890676584e-08
0.999913684217523,1.06769608292937e-05,6.74798535314541e-10,1.1086971802123e-57,7.22425315273394e-05,3.39561532194243e-06
0.999998005623421,2.46699345975855e-07,4.33528594491351e-19,7.19096010134221e-128,1.66921894389058e-06,7.84582890676584e-08
0.898907069417374,4.37616894566581e-14,1.13716236486642e-21,7.74884561455758e-24,0.0965545763483058,0.00453835423427669
